TYPENAME,,0Dim,,Dimension,,BIMPropertiesDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.226in-4in,,0Dim --> DiameterThickness,,D3.5X0.226,,,0.226in,,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.3in-3.5in,,0Dim --> DiameterThickness,,D3X0.3,,,0.3in,,,3.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.216in-3.5in,,0Dim --> DiameterThickness,,D3X0.216,,,0.216in,,,3.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.12in-3.5in,,0Dim --> DiameterThickness,,D3X0.120,,,0.12in,,,3.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.276in-2.875in,,0Dim --> DiameterThickness,,D2.5X0.276,,,0.276in,,,2.875in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.203in-2.875in,,0Dim --> DiameterThickness,,D2.5X0.203,,,0.203in,,,2.875in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.218in-2.375in,,0Dim --> DiameterThickness,,D2X0.218,,,0.218in,,,2.375in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.154in-2.375in,,0Dim --> DiameterThickness,,D2X0.154,,,0.154in,,,2.375in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.2in-1.9in,,0Dim --> DiameterThickness,,D1.5X0.2,,,0.2in,,,1.9in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.145in-1.9in,,0Dim --> DiameterThickness,,D1.5X0.145,,,0.145in,,,1.9in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.109in-1.9in,,0Dim --> DiameterThickness,,D1.5X0.109,,,0.109in,,,1.9in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.191in-1.66in,,0Dim --> DiameterThickness,,D1.25X0.191,,,0.191in,,,1.66in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.14in-1.66in,,0Dim --> DiameterThickness,,D1.25X0.140,,,0.14in,,,1.66in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.109in-1.66in,,0Dim --> DiameterThickness,,D1.25X0.109,,,0.109in,,,1.66in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.179in-1.315in,,0Dim --> DiameterThickness,,D1X0.179,,,0.179in,,,1.315in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.133in-1.315in,,0Dim --> DiameterThickness,,D1X0.133,,,0.133in,,,1.315in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.154in-1.05in,,0Dim --> DiameterThickness,,D0.75X0.154,,,0.154in,,,1.05in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.113in-1.05in,,0Dim --> DiameterThickness,,D0.75X0.113,,,0.113in,,,1.05in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.147in-0.84in,,0Dim --> DiameterThickness,,D0.5X0.147,,,0.147in,,,0.84in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> DiameterThickness-0.109in-0.84in,,0Dim --> DiameterThickness,,D0.5X0.109,,,0.109in,,,0.84in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-12in-1.38in-12in,,0Dim --> WidthDepthThickness,,L12X12X1-3/8,,12in,1.38in,,12in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-12in-1.25in-12in,,0Dim --> WidthDepthThickness,,L12X12X1-1/4,,12in,1.25in,,12in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-12in-1.13in-12in,,0Dim --> WidthDepthThickness,,L12X12X1-1/8,,12in,1.13in,,12in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-12in-1in-12in,,0Dim --> WidthDepthThickness,,L12X12X1,,12in,1in,,12in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-10in-1.38in-10in,,0Dim --> WidthDepthThickness,,L10X10X1-3/8,,10in,1.38in,,10in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-10in-1.25in-10in,,0Dim --> WidthDepthThickness,,L10X10X1-1/4,,10in,1.25in,,10in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-10in-1.13in-10in,,0Dim --> WidthDepthThickness,,L10X10X1-1/8,,10in,1.13in,,10in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-10in-1in-10in,,0Dim --> WidthDepthThickness,,L10X10X1,,10in,1in,,10in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-10in-0.875in-10in,,0Dim --> WidthDepthThickness,,L10X10X7/8,,10in,0.875in,,10in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-10in-0.75in-10in,,0Dim --> WidthDepthThickness,,L10X10X3/4,,10in,0.75in,,10in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-1.13in-8in,,0Dim --> WidthDepthThickness,,L8X8X1-1/8,,8in,1.13in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-1in-8in,,0Dim --> WidthDepthThickness,,L8X8X1,,8in,1in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.875in-8in,,0Dim --> WidthDepthThickness,,L8X8X7/8,,8in,0.875in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.75in-8in,,0Dim --> WidthDepthThickness,,L8X8X3/4,,8in,0.75in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.625in-8in,,0Dim --> WidthDepthThickness,,L8X8X5/8,,8in,0.625in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.563in-8in,,0Dim --> WidthDepthThickness,,L8X8X9/16,,8in,0.563in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.5in-8in,,0Dim --> WidthDepthThickness,,L8X8X1/2,,8in,0.5in,,8in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-1in-6in,,0Dim --> WidthDepthThickness,,L8X6X1,,8in,1in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.875in-6in,,0Dim --> WidthDepthThickness,,L8X6X7/8,,8in,0.875in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.75in-6in,,0Dim --> WidthDepthThickness,,L8X6X3/4,,8in,0.75in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.625in-6in,,0Dim --> WidthDepthThickness,,L8X6X5/8,,8in,0.625in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.563in-6in,,0Dim --> WidthDepthThickness,,L8X6X9/16,,8in,0.563in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.5in-6in,,0Dim --> WidthDepthThickness,,L8X6X1/2,,8in,0.5in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.438in-6in,,0Dim --> WidthDepthThickness,,L8X6X7/16,,8in,0.438in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-1in-4in,,0Dim --> WidthDepthThickness,,L8X4X1,,8in,1in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.875in-4in,,0Dim --> WidthDepthThickness,,L8X4X7/8,,8in,0.875in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.75in-4in,,0Dim --> WidthDepthThickness,,L8X4X3/4,,8in,0.75in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.625in-4in,,0Dim --> WidthDepthThickness,,L8X4X5/8,,8in,0.625in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.563in-4in,,0Dim --> WidthDepthThickness,,L8X4X9/16,,8in,0.563in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.5in-4in,,0Dim --> WidthDepthThickness,,L8X4X1/2,,8in,0.5in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-8in-0.438in-4in,,0Dim --> WidthDepthThickness,,L8X4X7/16,,8in,0.438in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-7in-0.75in-4in,,0Dim --> WidthDepthThickness,,L7X4X3/4,,7in,0.75in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-7in-0.625in-4in,,0Dim --> WidthDepthThickness,,L7X4X5/8,,7in,0.625in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-7in-0.5in-4in,,0Dim --> WidthDepthThickness,,L7X4X1/2,,7in,0.5in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-7in-0.438in-4in,,0Dim --> WidthDepthThickness,,L7X4X7/16,,7in,0.438in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-7in-0.375in-4in,,0Dim --> WidthDepthThickness,,L7X4X3/8,,7in,0.375in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-1in-6in,,0Dim --> WidthDepthThickness,,L6X6X1,,6in,1in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.875in-6in,,0Dim --> WidthDepthThickness,,L6X6X7/8,,6in,0.875in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.75in-6in,,0Dim --> WidthDepthThickness,,L6X6X3/4,,6in,0.75in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.625in-6in,,0Dim --> WidthDepthThickness,,L6X6X5/8,,6in,0.625in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.563in-6in,,0Dim --> WidthDepthThickness,,L6X6X9/16,,6in,0.563in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.5in-6in,,0Dim --> WidthDepthThickness,,L6X6X1/2,,6in,0.5in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.438in-6in,,0Dim --> WidthDepthThickness,,L6X6X7/16,,6in,0.438in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.375in-6in,,0Dim --> WidthDepthThickness,,L6X6X3/8,,6in,0.375in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.313in-6in,,0Dim --> WidthDepthThickness,,L6X6X5/16,,6in,0.313in,,6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.875in-4in,,0Dim --> WidthDepthThickness,,L6X4X7/8,,6in,0.875in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.75in-4in,,0Dim --> WidthDepthThickness,,L6X4X3/4,,6in,0.75in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.625in-4in,,0Dim --> WidthDepthThickness,,L6X4X5/8,,6in,0.625in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.563in-4in,,0Dim --> WidthDepthThickness,,L6X4X9/16,,6in,0.563in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.5in-4in,,0Dim --> WidthDepthThickness,,L6X4X1/2,,6in,0.5in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.438in-4in,,0Dim --> WidthDepthThickness,,L6X4X7/16,,6in,0.438in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.375in-4in,,0Dim --> WidthDepthThickness,,L6X4X3/8,,6in,0.375in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.313in-4in,,0Dim --> WidthDepthThickness,,L6X4X5/16,,6in,0.313in,,4in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.5in-3.5in,,0Dim --> WidthDepthThickness,,L6X3-1/2X1/2,,6in,0.5in,,3.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.375in-3.5in,,0Dim --> WidthDepthThickness,,L6X3-1/2X3/8,,6in,0.375in,,3.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-6in-0.313in-3.5in,,0Dim --> WidthDepthThickness,,L6X3-1/2X5/16,,6in,0.313in,,3.5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-5in-0.875in-5in,,0Dim --> WidthDepthThickness,,L5X5X7/8,,5in,0.875in,,5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-5in-0.75in-5in,,0Dim --> WidthDepthThickness,,L5X5X3/4,,5in,0.75in,,5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
PRESET,,0Dim --> WidthDepthThickness-5in-0.625in-5in,,0Dim --> WidthDepthThickness,,L5X5X5/8,,5in,0.625in,,5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
