TYPENAME,,PartNonMesh,,Module,,,,,,,,,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DisplayText,,Name,,Module.Name,,,,,,,,,,,,,,,,,,,,,,
,,InputExtensibility,,InputPreset,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildMaterial,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimension,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimWD,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimLW,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimThk,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimLWH,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildProfile,,,,,,,,,,,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=ID,ID,DataType=TG_MyNode+CategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Module.Name,DataType=Dimensions,Dimension,Value,UI Group,DataType=Profile,Module.Profile,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTintVariation,ColorTint,DataType=InputPins,ChildMaterial,ChildDimension,ChildDimWD,ChildDimLW,ChildDimThk,ChildDimLWH,ChildProfile,DataType=TG_Parent Node+CategoryPath,TG_ParentNode+CategoryPath
PRESET,,Part_ModuleLinear_Wood Lumber-Width-1.5in-Depth-9.25in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Typical 2x10,,Width,1.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Wood_Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color_Wood_Spruce-Pine-Fir-FFFFFF-Natural,,0DimWD-1.5inW-9.25inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,9.25in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Lumber-Width-1.5in-Depth-3.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Wood Strands---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Engineered Wood 2x4,,Width,1.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Wood Strands,-,0,FFFFFF,,1Material_Fibrous_Wood Strands-0RawMaterial-Wood Strands-0Color_Abstract-FFFFFF-White,,0DimWD-1.5inW-3.5inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,3.5in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Lumber-Width-1.5in-Depth-7.25in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Wood Strands---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Engineered Wood 2x8,,Width,1.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Wood Strands,-,0,FFFFFF,,1Material_Fibrous_Wood Strands-0RawMaterial-Wood Strands-0Color_Abstract-FFFFFF-White,,0DimWD-1.5inW-7.25inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,7.25in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Web Joist-Width-3.5in-Depth-11.875in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_ModuleLinear_Wood Web Joist,,12in Wood Web Joist,,Width,3.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Wood_Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color_Wood_Spruce-Pine-Fir-FFFFFF-Natural,,0DimWD-3.5inW-11.875inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,11.875in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,"Part_ModuleLinear_Wood-Chord, Steel-Web Joist-Width-3.5in-Depth-11.875in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF",,"Part_ModuleLinear_Wood-Chord, Steel-Web Joist",,12in Wood-Chord Steel-Web Joist,,Width,3.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-3.5inW-11.875inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,11.875in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_ConcreteRectangular-Diameter-6in-0Profile-Plate Section-Finish1-0RawMaterial-Concrete (Normal Aggregate)---D6D7D8,,Part_ExtrudedProfile_BeamColumn_ConcreteRectangular,,"6in, Concrete (Normal Aggregate), Natural",,Diameter,6in,Major,,0Profile-Plate Section,,Finish1,0RawMaterial-Concrete (Normal Aggregate),-,0,D6D7D8,,1Material_Aggregates_Concrete-0RawMaterial-Concrete (Normal Aggregate)-0Color_Aggregates_Concrete-D6D7D8-Natural,0DimDi-6in,,,,,0Profile-Plate Section,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_ConcreteRound-Diameter-12in-0Profile-Tube Steel-Finish1-0RawMaterial-Concrete (Normal Aggregate)---D6D7D8,,Part_ExtrudedProfile_BeamColumn_ConcreteRound,,"12in, Concrete (Normal Aggregate), Natural",,Diameter,12in,Major,,0Profile-Tube Steel,,Finish1,0RawMaterial-Concrete (Normal Aggregate),-,,D6D7D8,,1Material_Aggregates_Concrete-0RawMaterial-Concrete (Normal Aggregate)-0Color_Aggregates_Concrete-D6D7D8-Natural,0DimDi-12in,,,,,0Profile-Tube Steel,,
,,,,,,,,IconLength,48in,Preview,,,,,,,0,,,,,,,,,,,
,,"Part_ExtrudedProfile_BeamColumn_SteelC-Width-1.75in-Depth-5in-WebThickness-0.325in-FlangeThickness-0.32in-0Profile-Channel, C-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_BeamColumn_SteelC,,"C5X9, Steel, Untinted",,Width,1.75in,Major,,"0Profile-Channel, C",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimWDWtFt_CSteel-1.75inW-5inD-0.325inWt-0.32inFt,,,,,"0Profile-Channel, C",,
,,,,,,,,Depth,5in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,WebThickness,0.325in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,FlangeThickness,0.32in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_BeamColumn_SteelHSS-WIdth-10in-Depth-12in-Thickness-0.233in-0Profile-Hollow Structural Section, HSS-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_BeamColumn_SteelHSS,,"HSS12X10X1/4, Steel, Untinted",,WIdth,10in,Major,,"0Profile-Hollow Structural Section, HSS",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimWDT_HSS-10inW-12inD-0.233inT,,,,,"0Profile-Hollow Structural Section, HSS",,
,,,,,,,,Depth,12in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,Thickness,0.233in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_BeamColumn_SteelL-Width-4in-Depth-12in-WebThickness-0.28in-FlangeThickness-0.28in-0Profile-Angle, L-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_BeamColumn_SteelL,,"HSS12X4X5/8, Steel, Untinted",,Width,4in,Major,,"0Profile-Angle, L",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimWDT_HSS-4inW-12inD-0.581inT,,,,,"0Profile-Hollow Structural Section, HSS",,
,,,,,,,,Depth,12in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,WebThickness,0.28in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,FlangeThickness,0.28in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_SteelTube-Diameter-4.5in-Thickness-0.337in-0Profile-Tube Steel-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ExtrudedProfile_BeamColumn_SteelTube,,"D4X0.337, Steel, Untinted",,Diameter,4.5in,Major,,0Profile-Tube Steel,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimDiT-4.5inDi-0.337inT,,,,,0Profile-Tube Steel,,
,,,,,,,,Thickness,0.337in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_BeamColumn_SteelW-Width-11.2in-Depth-19.5in-WebThickness-1.32in-FlangeThickness-0.73in-0Profile-Wide Flange, W-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_BeamColumn_SteelW,,"W18X143, Steel, Untinted",,Width,11.2in,Major,,"0Profile-Wide Flange, W",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimWDWtFt_WideFlangeSteel-11.2inW-19.5inD-1.32inWt-0.73inFt,,,,,"0Profile-Wide Flange, W",,
,,,,,,,,Depth,19.5in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,WebThickness,1.32in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,FlangeThickness,0.73in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_BeamColumn_SteelWT-Width-12.9in-Depth-11.8in-WebThickness-0.505in-FlangeThickness-0.395in-0Profile-Tee, WT-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_BeamColumn_SteelWT,,"WT12X27.5, Steel, Untinted",,Width,12.9in,Major,,"0Profile-Tee, WT",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimWDWtFt_TSteel-12.9inW-11.8inD-0.505inWt-0.395inFt,,,,,"0Profile-Tee, WT",,
,,,,,,,,Depth,11.8in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,WebThickness,0.505in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,FlangeThickness,0.395in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_StoneRectangular-Width-12in-Depth-12in-0Profile-Plate Section-Finish1-0RawMaterial-Basalt---FFFFFF,,Part_ExtrudedProfile_BeamColumn_StoneRectangular,,"12in x 12in, Basalt, White",,Width,12in,Major,,0Profile-Plate Section,,Finish1,0RawMaterial-Basalt,-,0.05,FFFFFF,,1Material_Stone_Basalt-0RawMaterial-Basalt-0Color_Abstract-FFFFFF-White,0DimWD-12inW-12inD,,,,,0Profile-Plate Section,,
,,,,,,,,Depth,12in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_StoneRound-Diameter-12in-0Profile-Tube Steel-Finish1-0RawMaterial-Granite (Grey 1)---FFFFFF,,Part_ExtrudedProfile_BeamColumn_StoneRound,,"12in, Granite (Black 1), White",,Diameter,12in,Major,,0Profile-Tube Steel,,Finish1,0RawMaterial-Granite (Grey 1),-,0.05,FFFFFF,,1Material_Stone_Granite-0RawMaterial-Granite (Black 1)-0Color_Abstract-FFFFFF-White,0DimDi-12in,,,,,0Profile-Tube Steel,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_WoodRectangular-Width-8in-Depth-8in-0Profile-Plate Section-Finish1-0RawMaterial-Oak (White)---FFFFFF,,Part_ExtrudedProfile_BeamColumn_WoodRectangular,,"8in x 8in, Oak (White), Natural",,Width,8in,Major,,0Profile-Plate Section,,Finish1,0RawMaterial-Oak (White),-,0.05,FFFFFF,,1Material_Wood_Oak - White-0RawMaterial-Oak (White)-0Color_Wood_Oak - White-FFFFFF-Natural,0DimWD-8inW-8inD,,,,,0Profile-Plate Section,,
,,,,,,,,Depth,8in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_WoodRound-Diameter-8in-0Profile-Tube Steel-Finish1-0RawMaterial-Cedar (Western Red)---FFFFFF,,Part_ExtrudedProfile_BeamColumn_WoodRound,,"8in, Cedar (White), Natural",,Diameter,8in,Major,,0Profile-Tube Steel,,Finish1,0RawMaterial-Cedar (Western Red),-,0.05,FFFFFF,,1Material_Wood_Cedar - White-0RawMaterial-Cedar (White)-0Color_Wood_Cedar - White-FFFFFF-Natural,0DimDi-8in,,,,,0Profile-Tube Steel,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_BeamColumn_WoodRound-Diameter-12in-0Profile-Tube Steel-Finish1-0RawMaterial-Oak (Red)---FFFFFF,,Part_ExtrudedProfile_BeamColumn_WoodRound,,"12in, Oak (Red), Natural",,Diameter,12in,Major,,0Profile-Tube Steel,,Finish1,0RawMaterial-Oak (Red),-,0.05,FFFFFF,,1Material_Wood_Oak - Red-0RawMaterial-Oak (Red)-0Color_Wood_Oak - Red-FFFFFF-Natural,0DimDi-12in,,,,,0Profile-Tube Steel,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_Mullion-Width-2in-Depth-3in-0Profile-Rectangular Mullion-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_ExtrudedProfile_Mullion,,"2in x 3in, Aluminum, Pure White",,Width,2in,Major,,0Profile-Rectangular Mullion,,Finish1,0RawMaterial-Aluminum,-,0,FFFFFF,,1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,0DimWD-2inW-3inD,,,,,0Profile-Rectangular Mullion,,
,,,,,,,,Depth,3in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_Mullion-Width-2in-Depth-4in-0Profile-Rectangular Mullion-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_ExtrudedProfile_Mullion,,"2in x 4in, Aluminum, Light Gray",,Width,2in,Major,,0Profile-Rectangular Mullion,,Finish1,0RawMaterial-Aluminum,-,0,FFFFFF,,1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-EBECF0-LightGray,0DimWD-2inW-4inD,,,,,0Profile-Rectangular Mullion,,
,,,,,,,,Depth,4in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_Mullion-Width-2in-Depth-6in-0Profile-Rectangular Mullion-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_ExtrudedProfile_Mullion,,"2in x 6in, Aluminum, Sandstone",,Width,2in,Major,,0Profile-Rectangular Mullion,,Finish1,0RawMaterial-Aluminum,-,0,FFFFFF,,1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-C4B99D-Sandstone,0DimWD-2inW-6inD,,,,,0Profile-Rectangular Mullion,,
,,,,,,,,Depth,6in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Stringer-Width-7in-Depth-7in-Thickness-0.233-0Profile-Hollow Structural Section, HSS-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_Stringer,,"HSS7X7X1/4, Steel, Untinted",,Width,7in,Major,,"0Profile-Hollow Structural Section, HSS",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,0DimWDT_HSS-7inW-7inD-0.233inT,,,,,"0Profile-Hollow Structural Section, HSS",,
,,,,,,,,Depth,7in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,Thickness,0.233,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Stringer-Width-3in-Depth-7in-Thickness-0.465in-0Profile-Hollow Structural Section, HSS-Finish1-0RawMaterial-Steel---FFFFFF",,Part_ExtrudedProfile_Stringer,,"HSS7X3X1/2, Tin, Pure White",,Width,3in,Major,,"0Profile-Hollow Structural Section, HSS",,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Tin-0RawMaterial-Tin-0Color_Metal_Aluminum-FFFFFF-PureWhite,0DimWDT_HSS-3inW-7inD-0.465inT,,,,,"0Profile-Hollow Structural Section, HSS",,
,,,,,,,,Depth,7in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,Thickness,0.465in,Minor,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-3.5in-Depth-0.625in-0Profile-Colonial Base, 3 1/2""-Finish1-0RawMaterial-Paint---F3F1ED",,Part_ExtrudedProfile_Trim_FloorMoulding,,"3.5in x .625in, Paint, Gentle White",,Width,3.5in,Major,,"0Profile-Colonial Base, 3 1/2""",,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,0DimWD-3.5inW-.625inD,,,,,"0Profile-Colonial Base, 3 1/2""",,
,,,,,,,,Depth,0.625in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-5.5in-Depth-0.625in-0Profile-Colonial Base, 5 1/4""-Finish1-0RawMaterial-Paint---C4C4C4",,Part_ExtrudedProfile_Trim_FloorMoulding,,"5.25in x .625in, Paint, Grey",,Width,5.5in,Major,,"0Profile-Colonial Base, 5 1/4""",,Finish1,0RawMaterial-Paint,-,0,C4C4C4,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-C4C4C4-Grey,0DimWD-5.25inW-.625inD,,,,,"0Profile-Colonial Base, 5 1/4""",,
,,,,,,,,Depth,0.625in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-4in-Depth-0.625in-0Profile-Cove, 4""-Finish1-0RawMaterial-Paint---F3F1ED",,Part_ExtrudedProfile_Trim_FloorMoulding,,"4in x .625in, Paint, Gentle White",,Width,4in,Major,,"0Profile-Cove, 4""",,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,0DimWD-4inW-.625inD,,,,,"0Profile-Cove, 4""",,
,,,,,,,,Depth,0.625in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-6in-Depth-0.625in-0Profile-Cove, 6""-Finish1-0RawMaterial-Paint---C4C4C4",,Part_ExtrudedProfile_Trim_FloorMoulding,,"6in x .625in, Paint, Grey",,Width,6in,Major,,"0Profile-Cove, 6""",,Finish1,0RawMaterial-Paint,-,0,C4C4C4,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-C4C4C4-Grey,0DimWD-6inW-.625inD,,,,,"0Profile-Cove, 6""",,
,,,,,,,,Depth,0.625in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-5.25in-Depth-0.5625in-0Profile-Victorian, 5 1/4""-Finish1-0RawMaterial-Paint---F3F1ED",,Part_ExtrudedProfile_Trim_FloorMoulding,,"5.25in x .5625in, Paint, Gentle White",,Width,5.25in,Major,,"0Profile-Victorian, 5 1/4""",,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,0DimWD-5.25inW-.5625inD,,,,,"0Profile-Victorian, 5 1/4""",,
,,,,,,,,Depth,0.5625in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-6.375in-Depth-0.75in-0Profile-Victorian, 6 1/2""-Finish1-0RawMaterial-Paint---C4C4C4",,Part_ExtrudedProfile_Trim_FloorMoulding,,"6.375in x .75in, Paint, Grey",,Width,6.375in,Major,,"0Profile-Victorian, 6 1/2""",,Finish1,0RawMaterial-Paint,-,0,C4C4C4,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-C4C4C4-Grey,0DimWD-6.375inW-.75inD,,,,,"0Profile-Victorian, 6 1/2""",,
,,,,,,,,Depth,0.75in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-3.5in-Depth-1in-0Profile-Rectangle, 3 1/2"" x 1""-Finish1-0RawMaterial-Paint---F3F1ED",,Part_ExtrudedProfile_Trim_FloorMoulding,,"3.5in x 1in, Paint, Gentle White",,Width,3.5in,Major,,"0Profile-Rectangle, 3 1/2"" x 1""",,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,0DimWD-3.5inW-1inD,,,,,"0Profile-Rectangle, 3 1/2"" x 1""",,
,,,,,,,,Depth,1in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-1in-Depth-1in-0Profile-Rectangle, 1"" x 1""-Finish1-0RawMaterial-Paint---C4C4C4",,Part_ExtrudedProfile_Trim_FloorMoulding,,"1in x 1in, Paint, Grey",,Width,1in,Major,,"0Profile-Rectangle, 1"" x 1""",,Finish1,0RawMaterial-Paint,-,0,C4C4C4,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-C4C4C4-Grey,0DimWD-1inW-1inD,,,,,"0Profile-Rectangle, 1"" x 1""",,
,,,,,,,,Depth,1in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-1.5in-Depth-1.5in-0Profile-Rectangle, 1 1/2"" x 1 1/2""-Finish1-0RawMaterial-Paint---F3F1ED",,Part_ExtrudedProfile_Trim_FloorMoulding,,"1.5in x 1.5in, Paint, Gentle White",,Width,1.5in,Major,,"0Profile-Rectangle, 1 1/2"" x 1 1/2""",,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,0DimWD-1.5inW-1.5inD,,,,,"0Profile-Rectangle, 1 1/2"" x 1 1/2""",,
,,,,,,,,Depth,1.5in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,"Part_ExtrudedProfile_Trim_FloorMoulding-Width-3in-Depth-1in-0Profile-Windsor, 3""-Finish1-0RawMaterial-Paint---C4C4C4",,Part_ExtrudedProfile_Trim_FloorMoulding,,"3in x 1in, Paint, Grey",,Width,3in,Major,,"0Profile-Windsor, 3""",,Finish1,0RawMaterial-Paint,-,0,C4C4C4,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-C4C4C4-Grey,0DimWD-3inW-1inD,,,,,"0Profile-Windsor, 3""",,
,,,,,,,,Depth,1in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
,,Part_ExtrudedProfile_Trim_FloorMoulding-Width-3.3125in-Depth-3.25in-0Profile-Crown 1-Finish1-0RawMaterial-Paint---F3F1ED,,Part_ExtrudedProfile_Trim_FloorMoulding,,"3.3125in x 3.25in, Paint, Gentle White",,Width,3.3125in,Major,,0Profile-Crown 1,,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,0DimWD-3.3125inW-3.25inD,,,,,0Profile-Crown 1,,
,,,,,,,,Depth,3.25in,Major,,,,,,,,,,,,,,,,,,
,,,,,,,,IconLength,48in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModulePlanar_Board/Panel_Cement-Length-60in-Width-36in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cement---D6D7D8,,Part_ModulePlanar_Board/Panel_Cement,,Cement Board,,Length,60in,Major,,,,Finish1,0RawMaterial-Cement,-,0.02,D6D7D8,,1Material_Aggregates_Cement-0RawMaterial-Cement-0Color_Aggregates_Cement-D6D7D8-Natural,,,0DimLW-60in-36in,0DimThk-0.375inT,,,,
PRESET,,,,,,,,Width,36in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,Thickness,0.375in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,BevelWidth,0.125in,Minor,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModulePlanar_Board/Panel_Cementitious Wood Fiber-Length-24in-Width-24in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cementitious Wood Fiber---FFFFFF,,Part_ModulePlanar_Board/Panel_Cementitious Wood Fiber,,Cementitious Wood Fiber Board,,Length,24in,Major,,,,Finish1,0RawMaterial-Cementitious Wood Fiber,-,0.02,FFFFFF,,1Material_Fibrous_Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color_Fibrous_Cementitious Wood Fiber-FFFFFF-White,,,0DimLW-24in-24in,0DimThk-0.375inT,,,,
