TYPENAME,,1Material,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Felt-0RawMaterial-Felt-0Color --> Fabric and Upholstery --> Felt-AE5529-Aztec-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Felt,,1Material --> Fabric and Upholstery --> Felt-0RawMaterial-Felt-0Color --> Fabric and Upholstery --> Felt-AE5529-Aztec-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Felt,,0RawMaterial-Felt,0Color --> Fabric and Upholstery --> Felt-AE5529-Aztec,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Felt-0RawMaterial-Felt-0Color --> Fabric and Upholstery --> Felt-CDA488-Camel-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Felt,,1Material --> Fabric and Upholstery --> Felt-0RawMaterial-Felt-0Color --> Fabric and Upholstery --> Felt-CDA488-Camel-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Felt,,0RawMaterial-Felt,0Color --> Fabric and Upholstery --> Felt-CDA488-Camel,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Felt-0RawMaterial-Felt-0Color --> Fabric and Upholstery --> Felt-B9A081-Khaki-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Felt,,1Material --> Fabric and Upholstery --> Felt-0RawMaterial-Felt-0Color --> Fabric and Upholstery --> Felt-B9A081-Khaki-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Felt,,0RawMaterial-Felt,0Color --> Fabric and Upholstery --> Felt-B9A081-Khaki,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Leather-0RawMaterial-Leather (Fine)-0Color --> Fabric and Upholstery --> Leather-B69377-Natural-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Leather,,1Material --> Fabric and Upholstery --> Leather-0RawMaterial-Leather (Fine)-0Color --> Fabric and Upholstery --> Leather-B69377-Natural-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Leather,,0RawMaterial-Leather (Fine),0Color --> Fabric and Upholstery --> Leather-B69377-Natural,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Leather-0RawMaterial-Leather (Grained)-0Color --> Fabric and Upholstery --> Leather-B69377-Natural-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Leather,,1Material --> Fabric and Upholstery --> Leather-0RawMaterial-Leather (Grained)-0Color --> Fabric and Upholstery --> Leather-B69377-Natural-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Leather,,0RawMaterial-Leather (Grained),0Color --> Fabric and Upholstery --> Leather-B69377-Natural,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Leather-0RawMaterial-Leather (Matte)-0Color --> Fabric and Upholstery --> Leather-B69377-Natural-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Leather,,1Material --> Fabric and Upholstery --> Leather-0RawMaterial-Leather (Matte)-0Color --> Fabric and Upholstery --> Leather-B69377-Natural-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Leather,,0RawMaterial-Leather (Matte),0Color --> Fabric and Upholstery --> Leather-B69377-Natural,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1Material --> Fabric and Upholstery --> Silk-0RawMaterial-Silk-0Color --> Fabric and Upholstery --> Silk-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Silk,,1Material --> Fabric and Upholstery --> Silk-0RawMaterial-Silk-0Color --> Fabric and Upholstery --> Silk-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Silk,,0RawMaterial-Silk,0Color --> Fabric and Upholstery --> Silk,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fabric and Upholstery --> Velvet-0RawMaterial-Velvet-0Color --> Fabric and Upholstery --> Velvet-FFFFFF-Untinted-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Velvet,,1Material --> Fabric and Upholstery --> Velvet-0RawMaterial-Velvet-0Color --> Fabric and Upholstery --> Velvet-FFFFFF-Untinted-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Velvet,,0RawMaterial-Velvet,0Color --> Fabric and Upholstery --> Velvet-FFFFFF-Untinted,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1Material --> Fabric and Upholstery --> Vinyl-0RawMaterial-Vinyl-0Color --> Fabric and Upholstery --> Vinyl-FFFFFF-Untinted-0SrfTreatment-Standard,,1Material --> Fabric and Upholstery --> Vinyl,,1Material --> Fabric and Upholstery --> Vinyl-0RawMaterial-Vinyl-0Color --> Fabric and Upholstery --> Vinyl-FFFFFF-Untinted-0SrfTreatment-Standard,1Material --> Fabric and Upholstery --> Vinyl,,0RawMaterial-Vinyl,0Color --> Fabric and Upholstery --> Vinyl-FFFFFF-Untinted,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Ceramic --> Clay-0RawMaterial-Clay-0Color --> Ceramic --> Clay-A05633-Natural-0SrfTreatment-Standard,,1Material --> Ceramic --> Clay,,1Material --> Ceramic --> Clay-0RawMaterial-Clay-0Color --> Ceramic --> Clay-A05633-Natural-0SrfTreatment-Standard,1Material --> Ceramic --> Clay,,0RawMaterial-Clay,0Color --> Ceramic --> Clay-A05633-Natural,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Ceramic --> Clay-0RawMaterial-Clay-0Color --> Ceramic --> Clay-D5B795-Tan-0SrfTreatment-Standard,,1Material --> Ceramic --> Clay,,1Material --> Ceramic --> Clay-0RawMaterial-Clay-0Color --> Ceramic --> Clay-D5B795-Tan-0SrfTreatment-Standard,1Material --> Ceramic --> Clay,,0RawMaterial-Clay,0Color --> Ceramic --> Clay-D5B795-Tan,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Ceramic --> Porcelain-0RawMaterial-Porcelain-0Color --> Ceramic --> Porcelain-FAFAFA-NearlyWhite-0SrfTreatment-Standard,,1Material --> Ceramic --> Porcelain,,1Material --> Ceramic --> Porcelain-0RawMaterial-Porcelain-0Color --> Ceramic --> Porcelain-FAFAFA-NearlyWhite-0SrfTreatment-Standard,1Material --> Ceramic --> Porcelain,,0RawMaterial-Porcelain,0Color --> Ceramic --> Porcelain-FAFAFA-NearlyWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Ceramic --> Porcelain-0RawMaterial-Porcelain-0Color --> Ceramic --> Porcelain-E6E3DE-Eggshell-0SrfTreatment-Standard,,1Material --> Ceramic --> Porcelain,,1Material --> Ceramic --> Porcelain-0RawMaterial-Porcelain-0Color --> Ceramic --> Porcelain-E6E3DE-Eggshell-0SrfTreatment-Standard,1Material --> Ceramic --> Porcelain,,0RawMaterial-Porcelain,0Color --> Ceramic --> Porcelain-E6E3DE-Eggshell,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear-0SrfTreatment-Standard,,1Material --> Glass and Transparent --> Air,,1Material --> Glass and Transparent --> Air-0RawMaterial-Air-0Color --> Glass and Transparent --> Air-FFFFFF-Clear-0SrfTreatment-Standard,1Material --> Glass and Transparent --> Air,,0RawMaterial-Air,0Color --> Glass and Transparent --> Air-FFFFFF-Clear,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,,,,,,,
PRESET,,1Material --> Glass and Transparent --> Glass Block-0RawMaterial-Glass Block-0Color --> Glass and Transparent --> Glass Block-FFFFFF-Untinted-0SrfTreatment-Standard,,1Material --> Glass and Transparent --> Glass Block,,1Material --> Glass and Transparent --> Glass Block-0RawMaterial-Glass Block-0Color --> Glass and Transparent --> Glass Block-FFFFFF-Untinted-0SrfTreatment-Standard,1Material --> Glass and Transparent --> Glass Block,,0RawMaterial-Glass Block,0Color --> Glass and Transparent --> Glass Block-FFFFFF-Untinted,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-F2F2F2-White-0SrfTreatment-Standard,,1Material --> Glass and Transparent --> Glass,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-F2F2F2-White-0SrfTreatment-Standard,1Material --> Glass and Transparent --> Glass,,0RawMaterial-Glass,0Color --> Glass and Transparent --> Glass-F2F2F2-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-E1DDDA-Limestone-0SrfTreatment-Standard,,1Material --> Glass and Transparent --> Glass,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-E1DDDA-Limestone-0SrfTreatment-Standard,1Material --> Glass and Transparent --> Glass,,0RawMaterial-Glass,0Color --> Glass and Transparent --> Glass-E1DDDA-Limestone,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-F2F2F2-White-0SrfTreatment-Back Painted,,1Material --> Glass and Transparent --> Glass,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-F2F2F2-White-0SrfTreatment-Back Painted,1Material --> Glass and Transparent --> Glass,,0RawMaterial-Glass,0Color --> Glass and Transparent --> Glass-F2F2F2-White,0SrfTreatment-Back Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-E1DDDA-Limestone-0SrfTreatment-Back Painted,,1Material --> Glass and Transparent --> Glass,,1Material --> Glass and Transparent --> Glass-0RawMaterial-Glass-0Color --> Glass and Transparent --> Glass-E1DDDA-Limestone-0SrfTreatment-Back Painted,1Material --> Glass and Transparent --> Glass,,0RawMaterial-Glass,0Color --> Glass and Transparent --> Glass-E1DDDA-Limestone,0SrfTreatment-Back Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Glass and Transparent --> Mesh Fly Screen-0RawMaterial-Mesh Fly Screen-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Glass and Transparent --> Mesh Fly Screen,,1Material --> Glass and Transparent --> Mesh Fly Screen-0RawMaterial-Mesh Fly Screen-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Glass and Transparent --> Mesh Fly Screen,,0RawMaterial-Mesh Fly Screen,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Aluminum,,1Material --> Metal --> Aluminum-0RawMaterial-Aluminum-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Aluminum,,0RawMaterial-Aluminum,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Chrome-0RawMaterial-Chrome-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Chrome,,1Material --> Metal --> Chrome-0RawMaterial-Chrome-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Chrome,,0RawMaterial-Chrome,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Copper-0RawMaterial-Copper-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Copper,,1Material --> Metal --> Copper-0RawMaterial-Copper-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Copper,,0RawMaterial-Copper,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Iron-0RawMaterial-Iron-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Iron,,1Material --> Metal --> Iron-0RawMaterial-Iron-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Iron,,0RawMaterial-Iron,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Nickel-0RawMaterial-Nickel-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Nickel,,1Material --> Metal --> Nickel-0RawMaterial-Nickel-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Nickel,,0RawMaterial-Nickel,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Steel-0RawMaterial-Steel-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Steel,,1Material --> Metal --> Steel-0RawMaterial-Steel-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Steel,,0RawMaterial-Steel,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Tin-0RawMaterial-Tin-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Tin,,1Material --> Metal --> Tin-0RawMaterial-Tin-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Tin,,0RawMaterial-Tin,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Metal --> Zinc-0RawMaterial-Zinc-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,,1Material --> Metal --> Zinc,,1Material --> Metal --> Zinc-0RawMaterial-Zinc-0Color --> Metal --> Aluminum-FFFFFF-PureWhite-0SrfTreatment-Standard,1Material --> Metal --> Zinc,,0RawMaterial-Zinc,0Color --> Metal --> Aluminum-FFFFFF-PureWhite,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Spread --> Paint-0RawMaterial-Paint-0Color --> Spread --> Paint-F3F1ED-GentleWhite-0SrfTreatment-Buff Polished,,1Material --> Spread --> Paint,,1Material --> Spread --> Paint-0RawMaterial-Paint-0Color --> Spread --> Paint-F3F1ED-GentleWhite-0SrfTreatment-Buff Polished,1Material --> Spread --> Paint,,0RawMaterial-Paint,0Color --> Spread --> Paint-F3F1ED-GentleWhite,0SrfTreatment-Buff Polished,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Spread --> Plaster-0RawMaterial-Plaster-0Color --> Spread --> Plaster-F7EBDB-Shell-0SrfTreatment-Standard,,1Material --> Spread --> Plaster,,1Material --> Spread --> Plaster-0RawMaterial-Plaster-0Color --> Spread --> Plaster-F7EBDB-Shell-0SrfTreatment-Standard,1Material --> Spread --> Plaster,,0RawMaterial-Plaster,0Color --> Spread --> Plaster-F7EBDB-Shell,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Synthetic and Polymer --> Foam - Extruded Polystyrene-0RawMaterial-Foam (Extruded Polystyrene)-0Color --> Synthetic and Polymer --> Foam - Extruded Polystyrene-ECB9BE-Pink-0SrfTreatment-Standard,,1Material --> Synthetic and Polymer --> Foam - Extruded Polystyrene,,1Material --> Synthetic and Polymer --> Foam - Extruded Polystyrene-0RawMaterial-Foam (Extruded Polystyrene)-0Color --> Synthetic and Polymer --> Foam - Extruded Polystyrene-ECB9BE-Pink-0SrfTreatment-Standard,1Material --> Synthetic and Polymer --> Foam - Extruded Polystyrene,,0RawMaterial-Foam (Extruded Polystyrene),0Color --> Synthetic and Polymer --> Foam - Extruded Polystyrene-ECB9BE-Pink,0SrfTreatment-Standard,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Synthetic and Polymer --> Foam - Polyethylene-0RawMaterial-Foam (Polyethylene)-0Color --> Synthetic and Polymer --> Foam - Polyethylene-FAFAFA-White-0SrfTreatment-Standard,,1Material --> Synthetic and Polymer --> Foam - Polyethylene,,1Material --> Synthetic and Polymer --> Foam - Polyethylene-0RawMaterial-Foam (Polyethylene)-0Color --> Synthetic and Polymer --> Foam - Polyethylene-FAFAFA-White-0SrfTreatment-Standard,1Material --> Synthetic and Polymer --> Foam - Polyethylene,,0RawMaterial-Foam (Polyethylene),0Color --> Synthetic and Polymer --> Foam - Polyethylene-FAFAFA-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,,,,,,,
PRESET,,1Material --> Synthetic and Polymer --> Foam - Polyisocyanurate-0RawMaterial-Foam (Polyisocyanurate)-0Color --> Synthetic and Polymer --> Foam - Polyisocyanurate-FAFAFA-White-0SrfTreatment-Standard,,1Material --> Synthetic and Polymer --> Foam - Polyisocyanurate,,1Material --> Synthetic and Polymer --> Foam - Polyisocyanurate-0RawMaterial-Foam (Polyisocyanurate)-0Color --> Synthetic and Polymer --> Foam - Polyisocyanurate-FAFAFA-White-0SrfTreatment-Standard,1Material --> Synthetic and Polymer --> Foam - Polyisocyanurate,,0RawMaterial-Foam (Polyisocyanurate),0Color --> Synthetic and Polymer --> Foam - Polyisocyanurate-FAFAFA-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,,,,,,,
PRESET,,1Material --> Synthetic and Polymer --> Plastic-0RawMaterial-Plastic-0Color --> Abstract-6B6B6B-Gray6-0SrfTreatment-Standard,,1Material --> Synthetic and Polymer --> Plastic,,1Material --> Synthetic and Polymer --> Plastic-0RawMaterial-Plastic-0Color --> Abstract-6B6B6B-Gray6-0SrfTreatment-Standard,1Material --> Synthetic and Polymer --> Plastic,,0RawMaterial-Plastic,0Color --> Abstract-6B6B6B-Gray6,0SrfTreatment-Standard,,,,,,,,,,,X,X,X,,,,,,,,X,X,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
