TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Part.Name,DataType=Mesh,Mesh,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTint,DataType=StartsInProject,x,DataType=InputPins,ChildMesh,ChildMaterial,DataType=MaterialChannels,AppliesToMaterialChannel,DataType=ParentCategoryPath,XXXXHardwareGroup_Cabinet_Door,XXXXHardwareGroup_Cabinet_Drawer,XXXXHardwareGroup_Door_Barn,XXXXHardwareGroup_Door_Folding,XXXXHardwareGroup_Door_Overhead,XXXXHardwareGroup_Door_Pivot,XXXXHardwareGroup_Door_Pocket,XXXXHardwareGroup_Door_Sliding,XXXXHardwareGroup_Door_Revolving,XXXXHardwareGroup_Door_Swing,XXXXHardwareGroup_RailingPanel_Glass,XXXXHardwareGroup_RailingPanel_Solid,XXXXHardwareGroup_Window_Awning,XXXXHardwareGroup_Window_Casement,XXXXHardwareGroup_Window_Double-Action,XXXXHardwareGroup_Window_Fixed,XXXXHardwareGroup_Window_Hopper,XXXXHardwareGroup_Window_Jalousie,Assembly_Rigged_Cabinet_Drawer,Assembly_Rigged_Cabinet_Overhead,Assembly_Rigged_Cabinet_Sliding,Assembly_Rigged_Cabinet_Swing,Assembly_Rigged_Door_Barn,Assembly_Rigged_Door_Folding,Assembly_Rigged_Door_Overhead,Assembly_Rigged_Door_Pivot,Assembly_Rigged_Door_Pocket,Assembly_Rigged_Door_Revolving,Assembly_Rigged_Door_Sliding,Assembly_Rigged_Door_Swing,Assembly_Rigged_FFESet,Assembly_Rigged_Window_Awning,Assembly_Rigged_Window_Casement,Assembly_Rigged_Window_Double-Action,Assembly_Rigged_Window_Fixed,Assembly_Rigged_Window_Hopper,Assembly_Rigged_Window_Hung,Assembly_Rigged_Window_Jalousie,Assembly_Rigged_Window_Sliding,Assembly_Rigged_HingeSet,Assembly_Rigged_Panel,Assembly_Rigged_CabinetFace,Assembly_Rigged_Door,Assembly_Rigged_Window,Assembly_Rigged_FFESet,
PRESET,,81D9F2B1-04E0-7541-8125-CA8D1D0BA8EE,,Part_Frame-0Mesh-Door-Frame-Swing-Interior-SingleRabbetWood.Door-Frame-Swing-Interior-SingleRabbetWood'-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_Frame,,"Single-Rabbet Wood Frame, Ash, Natural",,0Mesh-Door-Frame-Swing-Interior-SingleRabbetWood.Door-Frame-Swing-Interior-SingleRabbetWood',,Finish1,0RawMaterial-Spruce-Pine-Fir,-,FFFFFF,,,,0Mesh-Door-Frame-Swing-Interior-SingleRabbetWood.Door-Frame-Swing-Interior-SingleRabbetWood',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,0EAC676B-D854-7D4E-AF55-D0CE891195CA,,Part_Frame-0Mesh-Door-Frame-Swing-Interior-SingleRabbetWood.Door-Frame-Swing-Interior-SingleRabbetWood'-Finish1-0RawMaterial-Spruce-Pine-Fir-0RawMaterial-Paint-F3F1ED,,Part_Frame,,"Single-Rabbet Wood Frame, Paint, Gentle White",,0Mesh-Door-Frame-Swing-Interior-SingleRabbetWood.Door-Frame-Swing-Interior-SingleRabbetWood',,Finish1,0RawMaterial-Spruce-Pine-Fir,0RawMaterial-Paint,F3F1ED,,,,0Mesh-Door-Frame-Swing-Interior-SingleRabbetWood.Door-Frame-Swing-Interior-SingleRabbetWood',1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,F0FD2C1C-94DD-2447-85EA-3CB411BE491D,,Part_HandleStatic-0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,A0ED2C89-AD88-FD4A-A1E7-2EDA6E2A967E,,Part_HandleStatic-0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_HandleStatic,,"Knob Handle 1, Aluminum, Patrician Bronze",,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,E9DD1F07-C411-2842-9C56-0BF4998DB20E,,Part_HandleStatic-0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,B67A7DF0-67A8-0140-AEDE-7AA4C59549C1,,Part_HandleStatic-0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,1371B95A-31B4-1D4D-97A3-804F5538AD4C,,Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 2, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,AB14931E-384B-3E4E-B3B0-5093D593A12D,,Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20,,Part_HandleStatic,,"Knob Handle 2, Aluminum, Patrician Bronze",,0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,FF2A0AC2-527C-8B42-AA6F-990772E397BA,,Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 2, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,549FB0C2-E5D2-734C-8223-F3C9FADFAAB5,,Part_HandleStatic-0Mesh-Door-Handle-Knob-03.Door-Handle-Knob-03'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 3, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-03.Door-Handle-Knob-03',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-03.Door-Handle-Knob-03',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,A132BD8B-7BD9-2541-ADBB-5E9FC263A729,,Part_HandleStatic-0Mesh-Door-Handle-Knob-04.Door-Handle-Knob-04'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Knob Handle 4, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-04.Door-Handle-Knob-04',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-04.Door-Handle-Knob-04',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,D3723ADE-548F-CB40-960F-A9969200B718,,Part_HandleStatic-0Mesh-Door-Handle-Knob-05.Door-Handle-Knob-05'-Finish1-0RawMaterial-Aluminum---FFFFFF-Finish2-0RawMaterial-Glass---BAC7CD,,Part_HandleStatic,,"Knob Handle 5, Aluminum, Pure White",,0Mesh-Door-Handle-Knob-05.Door-Handle-Knob-05',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Knob-05.Door-Handle-Knob-05',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,BAC7CD,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-BAC7CD-ChillyBlue,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,8177FF55-0B7B-5E46-8259-F53F97A02100,,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Lateral Pull Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,X,,,,,,,,,,,,X,,,,,
PRESET,,3D97F141-CCA6-8B41-86F3-1BDC5D425E53,,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-02.Door-Handle-LateralPull-02'-Finish1-0RawMaterial-Aluminum---331F20,,Part_HandleStatic,,"Lateral Pull Handle 2, Aluminum, Patrician Bronze",,0Mesh-Door-Handle-LateralPull-02.Door-Handle-LateralPull-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Handle-LateralPull-02.Door-Handle-LateralPull-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,X,,,,,,,,,,,,X,,,,,
PRESET,,686A2F5C-57C1-F04F-ADDE-9BFE0D6A1572,,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-02.Door-Handle-LateralPull-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Lateral Pull Handle 2, Aluminum, Pure White",,0Mesh-Door-Handle-LateralPull-02.Door-Handle-LateralPull-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-LateralPull-02.Door-Handle-LateralPull-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,X,,,,,,,,,,,,X,,,,,
PRESET,,05E6327A-930C-4147-9D7F-F528EAEF1CBE,,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-03.Door-Handle-LateralPull-03'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Lateral Pull Handle 3, Aluminum, Pure White",,0Mesh-Door-Handle-LateralPull-03.Door-Handle-LateralPull-03',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-LateralPull-03.Door-Handle-LateralPull-03',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,X,,,,,,,,,,,,X,,,,,
PRESET,,57B67AB7-BC87-A14F-B759-25928F613197,,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-04.Door-Handle-LateralPull-04'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Lateral Pull Handle 4, Aluminum, Pure White",,0Mesh-Door-Handle-LateralPull-04.Door-Handle-LateralPull-04',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-LateralPull-04.Door-Handle-LateralPull-04',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,X,,,,,,,,,,,,X,,,,,
PRESET,,9B18D6CF-72B6-BA49-A28D-76739F40E7F4,,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-05.Door-Handle-LateralPull-05'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Lateral Pull Handle 5, Aluminum, Pure White",,0Mesh-Door-Handle-LateralPull-05.Door-Handle-LateralPull-05',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-LateralPull-05.Door-Handle-LateralPull-05',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,X,,,,,,,,,,,,X,,,,,
PRESET,,6A2555FE-4E8D-8246-9C10-01215775AC35,,Part_HandleStatic-0Mesh-Door-Handle-Lever-01.Door-Handle-Lever-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rounded Lever Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-01.Door-Handle-Lever-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-01.Door-Handle-Lever-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,1C6AE59A-3380-7843-9D51-D1D879EE3749,,Part_HandleStatic-0Mesh-Door-Handle-Lever-02.Door-Handle-Lever-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rounded Lever Handle 2, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-02.Door-Handle-Lever-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-02.Door-Handle-Lever-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,9DC71713-E272-A545-AF4C-15D07348B7A5,,Part_HandleStatic-0Mesh-Door-Handle-Lever-19.Door-Handle-Lever-19'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rounded Lever Handle 3, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-19.Door-Handle-Lever-19',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-19.Door-Handle-Lever-19',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,2CD3ABFE-E7F6-5145-BE45-1794CE60589C,,Part_HandleStatic-0Mesh-Door-Handle-Lever-20.Door-Handle-Lever-20'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rounded Lever Handle 4, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-20.Door-Handle-Lever-20',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-20.Door-Handle-Lever-20',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,63721FDB-ED9B-3941-96A0-BB6A489F4B01,,Part_HandleStatic-0Mesh-Door-Handle-Lever-31.Door-Handle-Lever-31'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rounded Lever Handle 5, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-31.Door-Handle-Lever-31',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-31.Door-Handle-Lever-31',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,4EA01FB1-3DE5-904D-BF00-364467EABA04,,Part_HandleStatic-0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rectangular Lever Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,02AE440A-61FA-6149-A58F-A4BA0BA7E6BD,,Part_HandleStatic-0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rectangular Lever Handle 1, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,93546CED-F473-FB41-9BF8-4666BE04EE12,,Part_HandleStatic-0Mesh-Door-Handle-Lever-12.Door-Handle-Lever-12'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rectangular Lever Handle 2, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-12.Door-Handle-Lever-12',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-12.Door-Handle-Lever-12',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,7FBC6C40-C0F2-274A-9D57-BCFE36E90FC9,,Part_HandleStatic-0Mesh-Door-Handle-Lever-21.Door-Handle-Lever-21'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rectangular Lever Handle 3, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-21.Door-Handle-Lever-21',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-21.Door-Handle-Lever-21',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,65908CC9-76D8-574A-803F-8718BDA7DB2C,,Part_HandleStatic-0Mesh-Door-Handle-Lever-26.Door-Handle-Lever-26'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Rectangular Lever Handle 4, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-26.Door-Handle-Lever-26',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-26.Door-Handle-Lever-26',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,53E646B8-F70E-AE4A-9FB3-3CED8A241F62,,Part_HandleStatic-0Mesh-Door-Handle-Lever-05.Door-Handle-Lever-05'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_HandleStatic,,"Angular Lever Handle, Aluminum, Pure White",,0Mesh-Door-Handle-Lever-05.Door-Handle-Lever-05',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Handle-Lever-05.Door-Handle-Lever-05',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,B2000C56-FE0F-D845-B2AA-88CDB4952F4E,,Part_HandleStatic-0Mesh-Door-Handle-Lever-06.Door-Handle-Lever-06'-Finish1-0RawMaterial-Aluminum---331F20,,Part_HandleStatic,,"Cylindrical Lever Handle, Aluminum, Patrician Bronze",,0Mesh-Door-Handle-Lever-06.Door-Handle-Lever-06',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Handle-Lever-06.Door-Handle-Lever-06',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,20450F19-D9D8-6149-A19C-7D5488575C0C,,Part_Hinge-0Mesh-Door-Hinge-Swing-01.Door-Hinge-Swing-01'-Finish1-0RawMaterial-Steel-0RawMaterial-Paint-FFFFFF,,Part_Hinge,,"Shallow Hinge, Steel, Untinted",,0Mesh-Door-Hinge-Swing-01.Door-Hinge-Swing-01',,Finish1,0RawMaterial-Steel,0RawMaterial-Paint,FFFFFF,,,,0Mesh-Door-Hinge-Swing-01.Door-Hinge-Swing-01',1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,
PRESET,,EF3F113F-BA4F-0547-A380-FEF960A52F23,,Part_Hinge-0Mesh-Door-Hinge-Swing-01.Door-Hinge-Swing-01'-Finish1-0RawMaterial-Steel-0RawMaterial-Paint-331F20,,Part_Hinge,,"Shallow Hinge, Aluminum, Patrician Bronze",,0Mesh-Door-Hinge-Swing-01.Door-Hinge-Swing-01',,Finish1,0RawMaterial-Steel,0RawMaterial-Paint,331F20,,,,0Mesh-Door-Hinge-Swing-01.Door-Hinge-Swing-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,
PRESET,,6BB1D6E6-2435-4C4E-A03E-5D385197E1D2,,Part_Hinge-0Mesh-Door-Hinge-Swing-02.Door-Hinge-Swing-02'-Finish1-0RawMaterial-Steel-0RawMaterial-Paint-FFFFFF,,Part_Hinge,,"Deep Hinge, Steel, Untinted",,0Mesh-Door-Hinge-Swing-02.Door-Hinge-Swing-02',,Finish1,0RawMaterial-Steel,0RawMaterial-Paint,FFFFFF,,,,0Mesh-Door-Hinge-Swing-02.Door-Hinge-Swing-02',1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,
PRESET,,10DD5C81-D0A4-9946-AD8B-70996F9BE333,,Part_Knocker-0Mesh-Door-Knocker-01.Door-Knocker-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Knocker,,"Knocker 1, Steel, Untinted",,0Mesh-Door-Knocker-01.Door-Knocker-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Knocker-01.Door-Knocker-01',1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,81FF1706-55B5-0144-AB3E-529731088D75,,Part_Knocker-0Mesh-Door-Knocker-01.Door-Knocker-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Knocker,,"Knocker 1, Aluminum, Patrician Bronze",,0Mesh-Door-Knocker-01.Door-Knocker-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Knocker-01.Door-Knocker-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,A5309E51-A1CE-2045-8910-958262392CEF,,Part_Knocker-0Mesh-Door-Knocker-02.Door-Knocker-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Knocker,,"Knocker 2, Aluminum, Pure White",,0Mesh-Door-Knocker-02.Door-Knocker-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Knocker-02.Door-Knocker-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
