TYPENAME,,Assembly_2FlexDims1Fixed_PlanarPattern,,Layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DisplayText,,Name,,Layer.Name,,,,,,,,,,,,,,,,,,,,,,,,,,
,,InputExtensibility,,InputPreset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildModuleArray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildGapArray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildGapMaterial,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Layer.Name,DataType=Dimensions,Dimension,Value,DataType=Pattern,Pattern,DataType=Gap,Material,Color,DataType=InputPins,ChildModuleArray,ChildGapArray,DataType=FinalPartTransformAtSlot,LocationX,LocationY,LocationZ,SizeX,SizeY,SizeZ,RotationX,RotationY,RotationZ,FlipX,FlipY,FlipZ
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,8AAAFBBF-8CB7-0D46-9BFB-AD57AEB08BAE,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood-Length-96in-Width-48in-Thickness-0.46875in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
8AAAFBBF-8CB7-0D46-9BFB-AD57AEB08BAE",,Assembly_2FlexDims1Fixed_PlanarPattern,,15/32in Plywood Boards,,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood-Length-96in-Width-48in-Thickness-0.46875in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,F4759892-13D2-C84A-BB52-8A29A074D130,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood-Length-96in-Width-48in-Thickness-0.71875in-BevelWidth-0in-Finish1-0RawMaterial-Plywood-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
F4759892-13D2-C84A-BB52-8A29A074D130",,Assembly_2FlexDims1Fixed_PlanarPattern,,23/32in Plywood Boards,,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood-Length-96in-Width-48in-Thickness-0.71875in-BevelWidth-0in-Finish1-0RawMaterial-Plywood-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,F04D30DA-0328-644B-81B1-7C411CA7325E,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Teak-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
F04D30DA-0328-644B-81B1-7C411CA7325E",,Assembly_2FlexDims1Fixed_PlanarPattern,,"5x32in Engineered Teak Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Teak-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,2A34A3D2-D703-9E43-923B-00FF9C6797DE,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Teak-FFFFFF
0LayerPattern_2D-Cascading Thirds
Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
2A34A3D2-D703-9E43-923B-00FF9C6797DE",,Assembly_2FlexDims1Fixed_PlanarPattern,,"5x32in Engineered Teak Planks, Cascading Thirds",,IconLength,64in,,0LayerPattern_2D-Cascading Thirds,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Teak-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,6F6E032F-850E-354A-BB0A-A4514790B6EC,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Bamboo-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
6F6E032F-850E-354A-BB0A-A4514790B6EC",,Assembly_2FlexDims1Fixed_PlanarPattern,,"5x32in Engineered Bamboo Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Bamboo-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,20A08085-FD5E-374A-8382-901CAAF065FF,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cedar (White)-FFFFFF
0LayerPattern_2D-Cascading Fourths
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6
20A08085-FD5E-374A-8382-901CAAF065FF",,Assembly_2FlexDims1Fixed_PlanarPattern,,"5x48in White Cedar Planks, Cascading Fourths",,IconLength,64in,,0LayerPattern_2D-Cascading Fourths,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cedar (White)-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,D462ED6E-215F-3946-B335-1259CEB651BA,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Birch (Yellow)-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6
D462ED6E-215F-3946-B335-1259CEB651BA",,Assembly_2FlexDims1Fixed_PlanarPattern,,"5x32in Birch Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Birch (Yellow)-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,C683BC51-3B8D-5F41-A9FE-79E57C75BCBB,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cherry-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6
C683BC51-3B8D-5F41-A9FE-79E57C75BCBB",,Assembly_2FlexDims1Fixed_PlanarPattern,,"7x48in Cherry Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cherry-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,72CB39A2-4A96-FE4D-9CFF-82707E6B424A,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Ash-FFFFFF
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
72CB39A2-4A96-FE4D-9CFF-82707E6B424A",,Assembly_2FlexDims1Fixed_PlanarPattern,,"7x72in Ash Planks, Grid",,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Ash-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,1C64CF8B-F3B2-6C4C-88A5-DB8AC05E432E,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-7in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Cedar (Western Red)-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
1C64CF8B-F3B2-6C4C-88A5-DB8AC05E432E",,Assembly_2FlexDims1Fixed_PlanarPattern,,"7x48in Western Red Cedar Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-7in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Cedar (Western Red)-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,F0B85528-01F7-6545-99E2-7F8C9B491628,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-3in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Oak (Red)-FFFFFF
0LayerPattern_2D-Random Stagger
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
F0B85528-01F7-6545-99E2-7F8C9B491628",,Assembly_2FlexDims1Fixed_PlanarPattern,,"3x48in Red Oak Planks, Random Stagger",,IconLength,64in,,0LayerPattern_2D-Random Stagger,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-3in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Oak (Red)-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,BE5F8195-467C-B141-A00C-FAE994AF3B29,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Oak (White)-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6
BE5F8195-467C-B141-A00C-FAE994AF3B29",,Assembly_2FlexDims1Fixed_PlanarPattern,,"7x72in White Oak Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Oak (White)-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,4C6CBC5D-0B3A-6D4E-AD62-6C21ECB39F4B,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Walnut-FFFFFF
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6
4C6CBC5D-0B3A-6D4E-AD62-6C21ECB39F4B",,Assembly_2FlexDims1Fixed_PlanarPattern,,"7x72in Walnut Planks, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Walnut-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,C782F3A1-60BA-A24F-9522-9392DC371106,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Acoustic Ceiling Tile-Length-24in-Width-24in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Mineral Fiber-FFFFFF
0LayerPattern_2D-Stack Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6
C782F3A1-60BA-A24F-9522-9392DC371106",,Assembly_2FlexDims1Fixed_PlanarPattern,,"24x24in Mineral Fiber (""Acoustic Ceiling"") Tiles, Grid",,IconLength,64in,,0LayerPattern_2D-Stack Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Acoustic Ceiling Tile-Length-24in-Width-24in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Mineral Fiber-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,91761014-D678-1B46-87D4-B89B02171008,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer-Length-7.625in-Width-2.29167in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-A05633
0LayerPattern_2D-Cascading Thirds
Part_1FlexDim2Fixed_Gap2D-Width-0.375in-Recess-0.125in-Finish1-0RawMaterial-Mortar-C6C6C6
91761014-D678-1B46-87D4-B89B02171008",,Assembly_2FlexDims1Fixed_PlanarPattern,,Modular Thin Brick Veneer,,IconLength,64in,,0LayerPattern_2D-Cascading Thirds,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer-Length-7.625in-Width-2.29167in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-A05633,Part_1FlexDim2Fixed_Gap2D-Width-0.375in-Recess-0.125in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,FCE2E9CC-793A-5B41-B36A-08D6BCECF474,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer-Length-11.625in-Width-2.75in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-5A4E47
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.125in-Finish1-0RawMaterial-Mortar-888280
FCE2E9CC-793A-5B41-B36A-08D6BCECF474",,Assembly_2FlexDims1Fixed_PlanarPattern,,Modular Thin Brick Veneer,,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer-Length-11.625in-Width-2.75in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-5A4E47,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.125in-Finish1-0RawMaterial-Mortar-888280,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,A5831CB5-A27C-0F4E-8EE2-61D085B0426E,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Carpet-Length-32in-Width-16in-Thickness-0.5in-BevelWidth-0in-Finish1-0RawMaterial-Carpet (Low Profile)-E9EAE6
0LayerPattern_2D-Stack Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
A5831CB5-A27C-0F4E-8EE2-61D085B0426E",,Assembly_2FlexDims1Fixed_PlanarPattern,,"16x32in Carpet Tiles, Grid",,IconLength,64in,,0LayerPattern_2D-Stack Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Carpet-Length-32in-Width-16in-Thickness-0.5in-BevelWidth-0in-Finish1-0RawMaterial-Carpet (Low Profile)-E9EAE6,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,893ED32C-B709-8644-B606-C0A1A206FB4C,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Cork-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Cork-BF945F
0LayerPattern_2D-Random Blocks
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.25in-Finish1-0RawMaterial-Mortar-C6C6C6
893ED32C-B709-8644-B606-C0A1A206FB4C",,Assembly_2FlexDims1Fixed_PlanarPattern,,12x12in Cork Tiles,,IconLength,64in,,0LayerPattern_2D-Random Blocks,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Cork-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Cork-BF945F,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.25in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,C1D42198-0068-BF41-83D7-FBE820AC4F99,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Glass-Length-2in-Width-2in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Glass-F2F2F2
0LayerPattern_2D-Running Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
C1D42198-0068-BF41-83D7-FBE820AC4F99",,Assembly_2FlexDims1Fixed_PlanarPattern,,"2x2in Glass Tiles, Running Bond",,IconLength,64in,,0LayerPattern_2D-Running Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Glass-Length-2in-Width-2in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Glass-F2F2F2,Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,EF8F7256-B87E-9C4E-B1C7-B070D085A80A,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Laminate-Length-24in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-0RawMaterial-Sycamore-FFFFFF
0LayerPattern_2D-Stack Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6
EF8F7256-B87E-9C4E-B1C7-B070D085A80A",,Assembly_2FlexDims1Fixed_PlanarPattern,,"12x24in Laminate Tiles, Grid",,IconLength,64in,,0LayerPattern_2D-Stack Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Laminate-Length-24in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-0RawMaterial-Sycamore-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.0625in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,EC6B7052-8423-274A-90C7-9FD89F78CD1C,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Luxury Vinyl-Length-24in-Width-8in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Vinyl Composite-0RawMaterial-Walnut-FFFFFF
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6
EC6B7052-8423-274A-90C7-9FD89F78CD1C",,Assembly_2FlexDims1Fixed_PlanarPattern,,"8x24in Luxury Vinyl Tile, Walnut",,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Luxury Vinyl-Length-24in-Width-8in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Vinyl Composite-0RawMaterial-Walnut-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,3AA00245-3658-FD48-A67E-C2E074DFBDC5,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Porcelain-Length-4in-Width-4in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Porcelain-E6E3DE
0LayerPattern_2D-Cascading Thirds
Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6
3AA00245-3658-FD48-A67E-C2E074DFBDC5",,Assembly_2FlexDims1Fixed_PlanarPattern,,4x4in Porcelain Tiles,,IconLength,64in,,0LayerPattern_2D-Cascading Thirds,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Porcelain-Length-4in-Width-4in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Porcelain-E6E3DE,Part_1FlexDim2Fixed_Gap2D-Width-0.25in-Recess-0.1875in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,1D91D075-D2B9-794B-A356-339F3BDA80DE,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Tile_Stone-Length-4in-Width-3in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Marble (Calacatta 1)-FFFFFF
0LayerPattern_2D-Stack Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.375in-Recess-0.125in-Finish1-0RawMaterial-Mortar-C6C6C6
1D91D075-D2B9-794B-A356-339F3BDA80DE",,Assembly_2FlexDims1Fixed_PlanarPattern,,3x4in Calacatta Marble Tiles,,IconLength,64in,,0LayerPattern_2D-Stack Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Stone-Length-4in-Width-3in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Marble (Calacatta 1)-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.375in-Recess-0.125in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
