TYPENAME,,PartNonMesh,,Module,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,,,,,,,,,,,
PROPERTY,,DisplayText,,Name,,Module.Name,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Module.Name,DataType=Dimensions,Dimension,Value,DataType=Profile,Module.Profile,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTintVariation,ColorTint,
,,,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-6.375in-Depth-0.75in-0Profile-Victorian, 6 1/2""-Finish1-0RawMaterial-Paint-C4C4C4",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"6.375in x .75in, Paint, Grey",,Width,6.375in,,"0Profile-Victorian, 6 1/2""",,Finish1,0RawMaterial-Paint,,0,C4C4C4,
,,,,,,,,,,Depth,0.75in,,,,,,,,,
,,,,,,,,,,IconLength,48in,,,,,,,,,
,,,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-3.5in-Depth-1in-0Profile-Rectangle, 3 1/2"" x 1""-Finish1-0RawMaterial-Paint-F3F1ED",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"3.5in x 1in, Paint, Gentle White",,Width,3.5in,,"0Profile-Rectangle, 3 1/2"" x 1""",,Finish1,0RawMaterial-Paint,,0,F3F1ED,
,,,,,,,,,,Depth,1in,,,,,,,,,
,,,,,,,,,,IconLength,48in,,,,,,,,,
,,,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-1in-Depth-1in-0Profile-Rectangle, 1"" x 1""-Finish1-0RawMaterial-Paint-C4C4C4",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"1in x 1in, Paint, Grey",,Width,1in,,"0Profile-Rectangle, 1"" x 1""",,Finish1,0RawMaterial-Paint,,0,C4C4C4,
,,,,,,,,,,Depth,1in,,,,,,,,,
,,,,,,,,,,IconLength,48in,,,,,,,,,
,,,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-1.5in-Depth-1.5in-0Profile-Rectangle, 1 1/2"" x 1 1/2""-Finish1-0RawMaterial-Paint-F3F1ED",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"1.5in x 1.5in, Paint, Gentle White",,Width,1.5in,,"0Profile-Rectangle, 1 1/2"" x 1 1/2""",,Finish1,0RawMaterial-Paint,,0,F3F1ED,
,,,,,,,,,,Depth,1.5in,,,,,,,,,
,,,,,,,,,,IconLength,48in,,,,,,,,,
,,,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-3in-Depth-1in-0Profile-Windsor, 3""-Finish1-0RawMaterial-Paint-C4C4C4",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"3in x 1in, Paint, Grey",,Width,3in,,"0Profile-Windsor, 3""",,Finish1,0RawMaterial-Paint,,0,C4C4C4,
,,,,,,,,,,Depth,1in,,,,,,,,,
,,,,,,,,,,IconLength,48in,,,,,,,,,
,,,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-3.3125in-Depth-3.25in-0Profile-Crown 1-Finish1-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"3.3125in x 3.25in, Paint, Gentle White",,Width,3.3125in,,0Profile-Crown 1,,Finish1,0RawMaterial-Paint,,0,F3F1ED,
,,,,,,,,,,Depth,3.25in,,,,,,,,,
,,,,,,,,,,IconLength,48in,,,,,,,,,
PRESET,,C51177E1-5840-2C47-8A4F-1019893512CB,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cement-Length-60in-Width-36in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cement-D6D7D8,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cement,,Cement Board,,Length,60in,,,,Finish1,0RawMaterial-Cement,,0.02,D6D7D8,
PRESET,,,,,,,,,,Width,36in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,50A53205-7237-A547-A742-5D39DE7BD930,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cementitious Wood Fiber-Length-24in-Width-24in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cementitious Wood Fiber-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cementitious Wood Fiber,,Cementitious Wood Fiber Board,,Length,24in,,,,Finish1,0RawMaterial-Cementitious Wood Fiber,,0.02,FFFFFF,
PRESET,,,,,,,,,,Width,24in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,DB80DBA9-23E5-1541-9BEA-01C3292E88FE,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam,,Foam Board,,Length,96in,,,,Finish1,0RawMaterial-Foam (Extruded Polystyrene),,0.02,ECB9BE,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,1in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,C90E78D0-9F2F-CB43-A54D-AE4985EED15F,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Polyethylene)-FAFAFA,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam,,Foam Board,,Length,96in,,,,Finish1,0RawMaterial-Foam (Polyethylene),,0.02,FAFAFA,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,1in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,4D2FB10B-C73B-884E-A721-FADA22117D5A,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-2in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Polyisocyanurate)-FAF1D0,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam,,Foam Board,,Length,96in,,,,Finish1,0RawMaterial-Foam (Polyisocyanurate),,0.02,FAF1D0,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,2in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,460F6C66-9EFC-BC43-8064-6145784EC704,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Fiber Cement-Length-120in-Width-6in-Thickness-0.75in-BevelWidth-0.5in-Finish1-0RawMaterial-Fibre Cement-DFE2E7,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Fiber Cement,,Fiber Cement Board,,Length,120in,,,,Finish1,0RawMaterial-Fibre Cement,,0.02,DFE2E7,
PRESET,,,,,,,,,,Width,6in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.75in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.5in,,,,,,,,,
PRESET,,A788F6A4-EB23-AE4F-A51A-952BAB652F69,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum-Length-96in-Width-48in-Thickness-0.5in-BevelWidth-0.0625in-Finish1-0RawMaterial-Gypsum (Type X)-D6D7D1,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum,,Gypsum Board,,Length,96in,,,,Finish1,0RawMaterial-Gypsum (Type X),,0.02,D6D7D1,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.0625in,,,,,,,,,
PRESET,,C2E99AF4-20F8-0449-B2FE-5E2FC286DD3C,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum-Length-96in-Width-48in-Thickness-0.625in-BevelWidth-0.0625in-Finish1-0RawMaterial-Gypsum (Type X)-D6D7D1,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum,,Gypsum Board,,Length,96in,,,,Finish1,0RawMaterial-Gypsum (Type X),,0.02,D6D7D1,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.625in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.0625in,,,,,,,,,
PRESET,,7D0A4694-AB5F-DD40-ABA5-2CDF0C516842,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_MDF (Medium-Density Fiberboard)-Length-96in-Width-48in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_MDF (Medium-Density Fiberboard),,MDF Board,,Length,96in,,,,Finish1,0RawMaterial-Wood Particles,,0.02,FFFFFF,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,EA757722-3E5F-5C4D-A827-57383DE0A772,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Aluminum-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal,,Metal Panel,,Length,12in,,,,Finish1,0RawMaterial-Aluminum,,0.05,FFFFFF,
PRESET,,,,,,,,,,Width,12in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,2B0A2641-F937-9A45-A3F9-C78EF114387C,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal-Length-16in-Width-12in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Aluminum-D0C0A9,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal,,16in x 12in Metal Panel,,Length,16in,,,,Finish1,0RawMaterial-Aluminum,,0.05,D0C0A9,
PRESET,,,,,,,,,,Width,12in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,6EB99BF8-FED9-1040-AFDF-DF40FB00F7C0,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal-Length-180in-Width-36in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Zinc-013119,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal,,180in x 36in Metal Panel,,Length,180in,,,,Finish1,0RawMaterial-Zinc,,0.05,013119,
PRESET,,,,,,,,,,Width,36in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,1in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,AE3CBC31-099E-F44C-89AD-24D19126F253,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_OSB (Oriented Strand Board)-Length-96in-Width-48in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Strands-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_OSB (Oriented Strand Board),,"3/8"" OSB",,Length,96in,,,,Finish1,0RawMaterial-Wood Strands,,0.02,FFFFFF,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,2AEE25E6-286C-8E4B-8B18-1461FAFE1183,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Particle Board-Length-96in-Width-48in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Particle Board,,"3/8"" Particle Board",,Length,96in,,,,Finish1,0RawMaterial-Wood Particles,,0.02,FFFFFF,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,4C9AA476-B1B1-784F-95F4-58260CADD589,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood-Length-96in-Width-48in-Thickness-0.34375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood,,"11/32"" Plywood",,Length,96in,,,,Finish1,0RawMaterial-Plywood,,0.02,FFFFFF,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.34375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,7FBC0F2D-444B-0D4E-9054-B25CAA947393,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood-Length-96in-Width-48in-Thickness-0.46875in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Plywood,,"15/32"" Plywood",,Length,96in,,,,Finish1,0RawMaterial-Plywood,,0.02,FFFFFF,
PRESET,,,,,,,,,,Width,48in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.46875in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,91464BDB-EA20-6644-88D7-7A401391D0B5,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Plywood-0RawMaterial-Teak-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Engineered Wood,,Engineered Wood Plank,,Length,32in,,,,Finish1,0RawMaterial-Plywood,0RawMaterial-Teak,,FFFFFF,
PRESET,,,,,,,,,,Width,5in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,6B0AAEF6-F52B-2D40-ADBA-3E9760A728F7,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-32in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Birch (Yellow)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,32in,,,,Finish1,0RawMaterial-Birch (Yellow),,,FFFFFF,
PRESET,,,,,,,,,,Width,5in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,81C66633-8A21-6140-ACD4-272EA44DA714,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-5in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cedar (White)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,48in,,,,Finish1,0RawMaterial-Cedar (White),,,FFFFFF,
PRESET,,,,,,,,,,Width,5in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,40F0A8EB-D57D-494E-86B2-D648E3ED9359,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cherry-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,48in,,,,Finish1,0RawMaterial-Cherry,,,FFFFFF,
PRESET,,,,,,,,,,Width,7in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,ED89AA66-89E3-1B43-AC84-544DD4F11EC0,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Ash-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,72in,,,,Finish1,0RawMaterial-Ash,,,FFFFFF,
PRESET,,,,,,,,,,Width,7in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,8A8E6D35-5462-BA42-A443-1B0B350D7555,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-7in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Cedar (Western Red)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,48in,,,,Finish1,0RawMaterial-Cedar (Western Red),,,FFFFFF,
PRESET,,,,,,,,,,Width,7in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,CBEC8EEA-BCAE-F94E-B466-B98CA545D5DB,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-48in-Width-3in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Oak (Red)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,48in,,,,Finish1,0RawMaterial-Oak (Red),,,FFFFFF,
PRESET,,,,,,,,,,Width,3in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.75in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,7A3490D5-2948-6341-BEA9-E07BAE75C099,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood-Length-72in-Width-7in-Thickness-0.75in-BevelWidth-0.125in-Finish1-0RawMaterial-Oak (White)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Plank_Wood,,Wood Plank,,Length,72in,,,,Finish1,0RawMaterial-Oak (White),,,FFFFFF,
PRESET,,,,,,,,,,Width,7in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.75in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,211E0AF4-CC23-B64C-BD4A-528373613208,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Acoustic Ceiling Tile-Length-24in-Width-24in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Mineral Fiber-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Acoustic Ceiling Tile,,Acoustic Ceiling Tile,,Length,24in,,,,Finish1,0RawMaterial-Mineral Fiber,,,FFFFFF,
PRESET,,,,,,,,,,Width,24in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,1in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,EEC943A5-06EC-504F-85EA-6D7F0A4AD0A5,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer-Length-7.625in-Width-2.29167in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-A05633,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer,,Brick Veneer,,Length,7.625in,,,,Finish1,0RawMaterial-Clay,,,A05633,
PRESET,,,,,,,,,,Width,2.29167in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,3D462E99-8367-1242-9DE2-BE5885688739,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer-Length-11.625in-Width-2.75in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-5A4E47,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Brick Veneer,,Brick Veneer,,Length,11.625in,,,,Finish1,0RawMaterial-Clay,,,5A4E47,
PRESET,,,,,,,,,,Width,2.75in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,72C561A3-708C-D64E-BE9D-A273B413DDBA,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Carpet-Length-32in-Width-16in-Thickness-0.5in-BevelWidth-0in-Finish1-0RawMaterial-Carpet (Low Profile)-E9EAE6,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Carpet,,Carpet Tile,,Length,32in,,,,Finish1,0RawMaterial-Carpet (Low Profile),,,E9EAE6,
PRESET,,,,,,,,,,Width,16in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0in,,,,,,,,,
PRESET,,B600F775-2A03-A640-AA87-1297289D743D,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Clay-Length-4in-Width-2in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Clay-9C7164,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Clay,,Clay Tile,,Length,4in,,,,Finish1,0RawMaterial-Clay,,,9C7164,
PRESET,,,,,,,,,,Width,2in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,4A022876-2DCC-BC4B-8BFB-B49666828E1A,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Cork-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Cork-BF945F,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Cork,,Cork Tile,,Length,12in,,,,Finish1,0RawMaterial-Cork,,,BF945F,
PRESET,,,,,,,,,,Width,12in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.0625in,,,,,,,,,
PRESET,,5E62A841-CE0B-2D48-AC51-92AD8E606EE4,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Glass-Length-2in-Width-2in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Glass-F2F2F2,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Glass,,Glass Tile,,Length,2in,,,,Finish1,0RawMaterial-Glass,,,F2F2F2,
PRESET,,,,,,,,,,Width,2in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.0625in,,,,,,,,,
PRESET,,37134714-CB42-AB4B-AE9C-172516216E4B,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Laminate-Length-24in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-0RawMaterial-Sycamore-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Laminate,,Laminate Tile,,Length,24in,,,,Finish1,0RawMaterial-Wood Particles,0RawMaterial-Sycamore,,FFFFFF,
PRESET,,,,,,,,,,Width,12in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,2080BC0C-B281-C44A-973D-D16AB9C4B202,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Luxury Vinyl-Length-24in-Width-8in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Vinyl Composite-0RawMaterial-Walnut-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Luxury Vinyl,,Luxury Vinyl Tile,,Length,24in,,,,Finish1,0RawMaterial-Vinyl Composite,0RawMaterial-Walnut,,FFFFFF,
PRESET,,,,,,,,,,Width,8in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,53C6C69E-372D-8547-A7D7-A605E0A21DF7,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Porcelain-Length-4in-Width-4in-Thickness-0.25in-BevelWidth-0.0625in-Finish1-0RawMaterial-Porcelain-E6E3DE,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Porcelain,,Porcelain Tile,,Length,4in,,,,Finish1,0RawMaterial-Porcelain,,,E6E3DE,
PRESET,,,,,,,,,,Width,4in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.0625in,,,,,,,,,
PRESET,,6E2FA46B-1639-F046-A528-F0C68749103F,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Stone-Length-4in-Width-3in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Marble (Calacatta)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Stone,,Stone Tile,,Length,4in,,,,Finish1,0RawMaterial-Marble (Calacatta),,,FFFFFF,
PRESET,,,,,,,,,,Width,3in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,C7981332-6E39-6B48-87BC-C6A92EB5E328,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Stone-Length-6in-Width-3in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Marble (Grey 1)-FFFFFF,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Stone,,Stone Tile,,Length,6in,,,,Finish1,0RawMaterial-Marble (Grey 1),,,FFFFFF,
PRESET,,,,,,,,,,Width,3in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.5in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,27CB121D-197F-DF41-91D3-E1664EB13DF3,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Vinyl Composite-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Vinyl Composite-9C7164,,Part_0FlexDims3Fixed_ModulePlanar_Tile_Vinyl Composite,,Vinyl Composite Tile,,Length,12in,,,,Finish1,0RawMaterial-Vinyl Composite,,,9C7164,
PRESET,,,,,,,,,,Width,12in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.25in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
PRESET,,AF4223EB-BC25-FD4E-A924-9C5C2DC21157,,Part_0FlexDims3Fixed_ModulePlanar_Shingle_Asphalt-Length-12in-Width-7in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Asphalt-594D41,,Part_0FlexDims3Fixed_ModulePlanar_Shingle_Asphalt,,Asphalt Shingle,,Length,12in,,,,Finish1,0RawMaterial-Asphalt,,,594D41,
PRESET,,,,,,,,,,Width,7in,,,,,,,,,
PRESET,,,,,,,,,,Thickness,0.375in,,,,,,,,,
PRESET,,,,,,,,,,BevelWidth,0.125in,,,,,,,,,
